Variables at t=0, 0.000667, 0.000000, 1.000000, 0.000000
Parameters, 0.010000, 0.070000, 0.030000, 0.030000, 0.010000, 100.000000, 0.000500, 0.000000, 0.000000, 0.005000
0.000667, 0.000000, 1.000000, 0.000000
0.000640, 0.000000, 1.000000, 0.000000
0.000614, 0.000000, 1.000000, 0.000000
0.000590, 0.000000, 1.000000, 0.000000
0.000566, 0.000000, 1.000000, 0.000000
0.000544, 0.000000, 1.000000, 0.000000
0.000522, 0.000000, 1.000000, 0.000000
0.000501, 0.000000, 1.000000, 0.000000
0.000481, 0.000000, 1.000000, 0.000000
0.000462, 0.000000, 1.000000, 0.000000
0.000443, 0.000000, 1.000000, 0.000000
0.000425, 0.000000, 1.000000, 0.000000
0.000408, 0.000000, 1.000000, 0.000000
0.000392, 0.000000, 1.000000, 0.000000
0.000376, 0.000000, 1.000000, 0.000000
0.000361, 0.000000, 1.000000, 0.000000
0.000347, 0.000000, 1.000000, 0.000000
0.000333, 0.000000, 1.000000, 0.000000
0.000320, 0.000000, 1.000000, 0.000000
0.000307, 0.000000, 1.000000, 0.000000
0.000295, 0.000000, 1.000000, 0.000000
0.000283, 0.000000, 1.000000, 0.000000
0.000272, 0.000000, 1.000000, 0.000000
0.000261, 0.000000, 1.000000, 0.000000
0.000250, 0.000000, 1.000000, 0.000000
0.000240, 0.000000, 1.000000, 0.000000
0.000231, 0.000000, 1.000000, 0.000000
0.000221, 0.000000, 1.000000, 0.000000
0.000213, 0.000000, 1.000000, 0.000000
0.000204, 0.000000, 1.000000, 0.000000
0.000196, 0.000000, 1.000000, 0.000000
0.000188, 0.000000, 1.000000, 0.000000
0.000181, 0.000000, 1.000000, 0.000000
0.000173, 0.000000, 1.000000, 0.000000
0.000166, 0.000000, 1.000000, 0.000000
0.000160, 0.000000, 1.000000, 0.000000
0.000153, 0.000000, 1.000000, 0.000000
0.000147, 0.000000, 1.000000, 0.000000
0.000141, 0.000000, 1.000000, 0.000000
0.000136, 0.000000, 1.000000, 0.000000
0.000130, 0.000000, 1.000000, 0.000000
0.000125, 0.000000, 1.000000, 0.000000
0.000120, 0.000000, 1.000000, 0.000000
0.000115, 0.000000, 1.000000, 0.000000
0.000111, 0.000000, 1.000000, 0.000000
0.000106, 0.000000, 1.000000, 0.000000
0.000102, 0.000000, 1.000000, 0.000000
0.000098, 0.000000, 1.000000, 0.000000
0.000094, 0.000000, 1.000000, 0.000000
0.000090, 0.000000, 1.000000, 0.000000
0.000087, 0.000000, 1.000000, 0.000000
0.000083, 0.000000, 1.000000, 0.000000
0.000080, 0.000000, 1.000000, 0.000000
0.000077, 0.000000, 1.000000, 0.000000
0.000074, 0.000000, 1.000000, 0.000000
0.000071, 0.000000, 1.000000, 0.000000
0.000068, 0.000000, 1.000000, 0.000000
0.000065, 0.000000, 1.000000, 0.000000
0.000062, 0.000000, 1.000000, 0.000000
0.000060, 0.000000, 1.000000, 0.000000
0.000058, 0.000000, 1.000000, 0.000000
0.000055, 0.000000, 1.000000, 0.000000
0.000053, 0.000000, 1.000000, 0.000000
0.000051, 0.000000, 1.000000, 0.000000
0.000049, 0.000000, 1.000000, 0.000000
0.000047, 0.000000, 1.000000, 0.000000
0.000045, 0.000000, 1.000000, 0.000000
0.000043, 0.000000, 1.000000, 0.000000
0.000042, 0.000000, 1.000000, 0.000000
0.000040, 0.000000, 1.000000, 0.000000
0.000038, 0.000000, 1.000000, 0.000000
0.000037, 0.000000, 1.000000, 0.000000
0.000035, 0.000000, 1.000000, 0.000000
0.000034, 0.000000, 1.000000, 0.000000
0.000033, 0.000000, 1.000000, 0.000000
0.000031, 0.000000, 1.000000, 0.000000
0.000030, 0.000000, 1.000000, 0.000000
0.000029, 0.000000, 1.000000, 0.000000
0.000028, 0.000000, 1.000000, 0.000000
0.000027, 0.000000, 1.000000, 0.000000
0.000025, 0.000000, 1.000000, 0.000000
0.000024, 0.000000, 1.000000, 0.000000
0.000023, 0.000000, 1.000000, 0.000000
0.000023, 0.000000, 1.000000, 0.000000
0.000022, 0.000000, 1.000000, 0.000000
0.000021, 0.000000, 1.000000, 0.000000
0.000020, 0.000000, 1.000000, 0.000000
0.000019, 0.000000, 1.000000, 0.000000
0.000018, 0.000000, 1.000000, 0.000000
0.000018, 0.000000, 1.000000, 0.000000
0.000017, 0.000000, 1.000000, 0.000000
0.000016, 0.000000, 1.000000, 0.000000
0.000016, 0.000000, 1.000000, 0.000000
0.000015, 0.000000, 1.000000, 0.000000
0.000014, 0.000000, 1.000000, 0.000000
0.000014, 0.000000, 1.000000, 0.000000
0.000013, 0.000000, 1.000000, 0.000000
0.000013, 0.000000, 1.000000, 0.000000
0.000012, 0.000000, 1.000000, 0.000000
0.000012, 0.000000, 1.000000, 0.000000
0.000011, 0.000000, 1.000000, 0.000000
0.000011, 0.000000, 1.000000, 0.000000
0.000010, 0.000000, 1.000000, 0.000000
0.000010, 0.000000, 1.000000, 0.000000
0.000010, 0.000000, 1.000000, 0.000000
0.000009, 0.000000, 1.000000, 0.000000
0.000009, 0.000000, 1.000000, 0.000000
0.000008, 0.000000, 1.000000, 0.000000
0.000008, 0.000000, 1.000000, 0.000000
0.000008, 0.000000, 1.000000, 0.000000
0.000007, 0.000000, 1.000000, 0.000000
0.000007, 0.000000, 1.000000, 0.000000
0.000007, 0.000000, 1.000000, 0.000000
0.000007, 0.000000, 1.000000, 0.000000
0.000006, 0.000000, 1.000000, 0.000000
0.000006, 0.000000, 1.000000, 0.000000
0.000006, 0.000000, 1.000000, 0.000000
0.000006, 0.000000, 1.000000, 0.000000
0.000005, 0.000000, 1.000000, 0.000000
0.000005, 0.000000, 1.000000, 0.000000
0.000005, 0.000000, 1.000000, 0.000000
0.000005, 0.000000, 1.000000, 0.000000
0.000005, 0.000000, 1.000000, 0.000000
0.000004, 0.000000, 1.000000, 0.000000
0.000004, 0.000000, 1.000000, 0.000000
0.000004, 0.000000, 1.000000, 0.000000
0.000004, 0.000000, 1.000000, 0.000000
0.000004, 0.000000, 1.000000, 0.000000
0.000004, 0.000000, 1.000000, 0.000000
0.000003, 0.000000, 1.000000, 0.000000
0.000003, 0.000000, 1.000000, 0.000000
0.000003, 0.000000, 1.000000, 0.000000
0.000003, 0.000000, 1.000000, 0.000000
